id,text,file,node,lineNumber
line:fef6691a,Mae: :(,/Users/desplesda/Work/YarnSpinner/Tests/TestCases/Smileys.yarn,Start,65
line:1b7fae7a,Mae: :o,/Users/desplesda/Work/YarnSpinner/Tests/TestCases/Smileys.yarn,Start,66
line:8d4fa90d,Mae: :\,/Users/desplesda/Work/YarnSpinner/Tests/TestCases/Smileys.yarn,Start,67
line:371ea094,Mae: :<,/Users/desplesda/Work/YarnSpinner/Tests/TestCases/Smileys.yarn,Start,68
line:a12ea7e3,Mae: D:,/Users/desplesda/Work/YarnSpinner/Tests/TestCases/Smileys.yarn,Start,69
line:02bbc37d,Mae: -_-,/Users/desplesda/Work/YarnSpinner/Tests/TestCases/Smileys.yarn,Start,70
line:948bc40a,Mae: =_=,/Users/desplesda/Work/YarnSpinner/Tests/TestCases/Smileys.yarn,Start,71
line:2edacd93,Mae: U_U,/Users/desplesda/Work/YarnSpinner/Tests/TestCases/Smileys.yarn,Start,72
line:b8eacae4,Mae: O_O,/Users/desplesda/Work/YarnSpinner/Tests/TestCases/Smileys.yarn,Start,73
line:29f77574,Mae: o_o,/Users/desplesda/Work/YarnSpinner/Tests/TestCases/Smileys.yarn,Start,74
line:bfc77203,Mae: \o/,/Users/desplesda/Work/YarnSpinner/Tests/TestCases/Smileys.yarn,Start,75
line:d82c8351,Mae: /o\,/Users/desplesda/Work/YarnSpinner/Tests/TestCases/Smileys.yarn,Start,76
line:4e1c8426,Mae: o/,/Users/desplesda/Work/YarnSpinner/Tests/TestCases/Smileys.yarn,Start,77
line:f44d8dbf,Mae: _o_,/Users/desplesda/Work/YarnSpinner/Tests/TestCases/Smileys.yarn,Start,78
line:627d8ac8,Mae: o>,/Users/desplesda/Work/YarnSpinner/Tests/TestCases/Smileys.yarn,Start,79
line:c1e8ee56,Mae: / \,/Users/desplesda/Work/YarnSpinner/Tests/TestCases/Smileys.yarn,Start,80
line:57d8e921,Mae: \ /,/Users/desplesda/Work/YarnSpinner/Tests/TestCases/Smileys.yarn,Start,81
line:ed89e0b8,Mae: ~~,/Users/desplesda/Work/YarnSpinner/Tests/TestCases/Smileys.yarn,Start,82
